6.027024984359741211e-01
7.432273030281066895e-01
8.530499935150146484e-01
7.873392105102539062e-01
8.028617501258850098e-01
8.024199604988098145e-01
8.095450401306152344e-01
8.195041418075561523e-01
4.240588843822479248e-01
2.834352254867553711e-01
9.503518790006637573e-02
